#Name Ra Dec Flux[V] maj_ax min_ax
NGC5095 200.15363374999998 -2.289312222222222 -- 0.897 0.323
NGC5096 200.03625541666668 33.08795805555556 -- 0.523 0.471
NGC5097 200.24880458333337 -12.471208333333333 -- 0.393 0.267
NGC5098 200.06136791666668 33.143415 -- 0.617 0.456
NGC5099 200.33195416666666 -13.04186111111111 -- 0.37 0.296
NGC5100 200.24822583333335 8.978337222222223 -- 0.61 0.329
NGC5101 200.442675 -27.430519444444446 10.47 5.62 4.9
NGC5102 200.49004166666668 -36.63010972222222 9.65 9.55 3.39
NGC5103 200.12542875000003 43.08394972222222 -- 1.017 0.488
NGC5104 200.34625 0.34249999999999997 -- 0.917 0.348
NGC5105 200.45452083333333 -13.206793333333332 -- 0.653 0.47
NGC5107 200.35528749999997 38.53637777777777 -- 0.98 0.255
NGC5108 200.82852083333333 -32.342083333333335 -- 0.837 0.268
NGC5109 200.21809583333334 57.64473611111111 -- 1.13 0.339
NGC5110 200.73548666666667 -12.96468861111111 -- 1.15 0.943
NGC5111 200.73548666666667 -12.96468861111111 -- 1.15 0.943
NGC5112 200.48519 38.734474166666665 -- 1.227 0.638
NGC5113 200.34404166666667 57.69152777777777 -- 0.912 0.301
NGC5114 201.0071570833333 -32.34391666666667 -- 1.13 0.633
NGC5115 200.75158666666667 13.950659166666666 -- 0.653 0.327
NGC5116 200.73170875 26.980714166666665 -- 1.303 0.495
NGC5117 200.73525833333335 28.316530555555556 -- 0.733 0.279
NGC5118 200.8643695833333 6.392596388888889 -- 0.557 0.445
NGC5119 201.00137750000002 -12.276468888888889 -- 1.127 0.361
NGC5120 201.4125 -63.46666666666667 10.8 -- --
NGC5121 201.19011708333335 -37.68219222222222 11.41 1.32 1.03
NGC5122 201.06225083333334 -10.65428638888889 -- 0.82 0.312
NGC5123 200.79385666666664 43.08626833333334 -- 0.777 0.668
NGC5124 201.2094625 -30.30779111111111 -- 1.493 0.567
NGC5125 201.00295291666666 9.710191944444444 -- 0.76 0.608
NGC5126 201.22331250000002 -30.333605555555554 -- 1.207 0.434
NGC5127 200.93763125 31.565701944444445 -- 1.07 0.813
NGC5128 201.36506333333332 -43.0191125 6.84 25.7 17.78
NGC5129 201.04177333333334 13.976548611111111 -- 1.23 0.836
NGC5130 201.11315833333336 -10.210220833333333 -- 0.617 0.432
NGC5131 200.9872470833333 30.988073611111112 -- 1.45 0.29
NGC5132 201.12053875 14.092593888888889 -- 1.077 0.581
NGC5133 201.22046583333332 -4.0820163888888885 -- 0.743 0.372
NGC5134 201.3271875 -21.134185 -- 2.023 1.133
NGC5135 201.43357916666668 -29.833677777777776 13.35 2.57 2.09
NGC5136 201.21420041666667 13.737817777777776 -- 0.627 0.501
NGC5137 201.21876375000002 14.0772275 -- 0.46 0.285
NGC5138 201.82916666666665 -59.02333333333333 -- 8.4 8.4
NGC5139 201.697 -47.47947222222223 -- 36.3 36.3
NGC5140 201.59048166666668 -33.86835361111111 12.97 1.263 1.162
NGC5141 201.2143375 36.378547777777776 -- 0.903 0.65
NGC5142 201.25460958333332 36.39950888888889 -- 0.753 0.467
NGC5143 201.25503333333333 36.437374999999996 -- 0.27 0.151
NGC5144 200.7191666666667 70.51388888888889 -- 1.02 0.79
NGC5145 201.30796333333333 43.26732388888889 -- 0.88 0.598
NGC5146 201.65627041666667 -12.323902777777777 -- 1.07 0.685
NGC5147 201.58219333333332 2.1007491666666667 -- 0.997 0.857
NGC5148 201.66159583333334 2.3137027777777774 -- 0.313 0.282
NGC5149 201.53791666666666 35.93444444444444 -- 1.58 0.95
NGC5150 201.9022733333333 -29.56233138888889 12.54 0.92 0.699
NGC5151 201.67017208333334 16.873790555555555 -- 0.617 0.58
NGC5152 201.963 -29.61861111111111 -- 2.238 0.831
NGC5153 201.97645291666666 -29.618028055555556 -- 1.39 0.806
NGC5154 201.6188725 36.010263611111114 -- 0.637 0.522
NGC5155 202.39791666666665 -63.425 -- -- --
NGC5156 202.1836854166667 -48.91678916666667 11.99 1.317 1.132
NGC5157 201.82023833333332 32.0307025 -- 0.917 0.715
NGC5158 201.94571041666666 17.778851944444444 -- 0.7 0.602
NGC5159 202.06742125 2.982646388888889 -- 0.573 0.218
NGC5161 202.30799583333334 -33.17381833333333 11.0 5.25 1.86
NGC5162 202.3580495833333 11.007891388888888 -- 1.4 0.728
NGC5163 201.72611291666666 52.75354166666666 -- 0.66 0.528
NGC5164 201.7995875 55.487165 -- 0.847 0.576
NGC5165 202.16322125 11.38702611111111 -- 0.733 0.381
NGC5166 202.06268333333333 32.032375 -- 1.627 0.358
NGC5167 202.16758625 12.711187777777777 -- 0.51 0.479
NGC5168 202.79083333333332 -60.94499999999999 9.1 5.3 5.3
NGC5169 202.04183708333335 46.672064999999996 -- 0.607 0.34
NGC5170 202.45319333333333 -17.966491666666666 10.79 8.13 1.17
NGC5171 202.33987791666667 11.735108055555555 -- 0.697 0.557
NGC5172 202.32986 17.051736666666667 -- 1.52 0.821
NGC5173 202.1053325 46.591636111111114 -- 0.613 0.54
NGC5174 202.3580495833333 11.007891388888888 -- 1.4 0.728
NGC5175 202.3580495833333 11.007891388888888 -- 1.4 0.728
NGC5176 202.3540245833333 11.781474166666667 -- 0.43 0.396
NGC5177 202.3511658333333 11.797046944444444 -- 0.54 0.205
NGC5178 202.37216916666665 11.624793611111112 -- 0.57 0.376
NGC5179 202.37875083333333 11.745798888888888 -- 0.573 0.367
NGC5180 202.36231374999997 16.825830555555555 -- 0.683 0.506
NGC5181 202.42501625 13.30408 -- 0.663 0.57
NGC5182 202.6713575 -28.150341944444442 -- 1.297 0.856
NGC5183 202.52555333333333 -1.7206150000000002 -- 1.027 0.431
NGC5184 202.54787125000001 -1.663137222222222 -- 1.177 0.73
NGC5185 202.50937125000002 13.416065555555555 -- 0.673 0.202
NGC5186 202.51624375 12.175215 -- 0.26 0.234
NGC5187 202.4507608333333 31.130126944444445 -- 0.523 0.366
NGC5188 202.8678875 -34.79447222222222 11.85 1.613 0.936
NGC5189 203.38699166666666 -65.97417805555556 14.5 2.333 2.333
NGC5190 202.66061291666665 18.13458888888889 -- 0.633 0.532
NGC5191 202.69732458333334 11.200758333333333 -- 0.62 0.397
NGC5192 202.71528833333335 -1.778688611111111 -- 0.427 0.265
NGC5193 202.97302458333334 -33.2343325 11.92 1.24 1.017
NGC5194 202.469575 47.19525833333333 8.36 10.0 7.59
NGC5195 202.49829166666666 47.266127777777776 9.55 5.89 4.68
NGC5196 202.8319266666667 -1.6150441666666668 -- 0.46 0.396
NGC5197 202.85472708333336 -1.6930769444444445 -- 0.42 0.176
NGC5198 202.54744083333335 46.67074083333333 -- 1.1 0.968
NGC5199 202.67814458333334 34.83063888888889 -- 0.583 0.537
NGC5201 202.31754999999998 53.08198333333333 -- 0.737 0.516
NGC5202 203.0020583333333 -1.6987780555555556 -- 0.557 0.212
NGC5203 203.05580333333333 -8.786271388888888 -- 0.96 0.538
NGC5204 202.40211666666664 58.418730555555555 -- 4.68 2.75
NGC5205 202.51498041666667 62.51155111111111 -- 1.11 0.71
NGC5206 203.43317291666668 -48.15109805555556 -- 1.207 1.014
NGC5207 203.05826041666666 13.892371944444443 -- 0.99 0.673
NGC5208 203.1162875 7.3166416666666665 -- 1.007 0.423
NGC5209 203.17726875 7.327241388888889 -- 0.7 0.532
NGC5210 203.20520958333333 7.1700863888888895 -- 0.833 0.7
NGC5211 203.27223333333333 -1.0358208333333334 13.1 0.83 0.548
NGC5212 203.23344583333332 7.287858333333333 -- 0.22 0.211
NGC5213 203.66358041666666 4.129960833333333 -- 0.59 0.307
NGC5214 203.20296666666667 41.87184305555556 13.67 0.65 0.52
NGC5215 203.78333333333336 -33.485 -- -- --
NGC5216 203.02879791666666 62.700673333333334 16.14 0.773 0.742
NGC5217 203.52469125000002 17.85683611111111 -- 0.757 0.666
NGC5218 203.04345708333332 62.76781166666667 -- 1.237 0.717
NGC5219 204.67362916666667 -45.85603611111111 12.93 1.01 0.646
NGC5220 203.98608333333334 -33.453830555555555 -- 1.537 0.615
NGC5221 203.73295416666667 13.83253888888889 -- 1.257 0.352
NGC5222 203.73310333333333 13.74216611111111 -- 0.45 0.342
NGC5223 203.60508125 34.69042666666666 -- 1.023 0.798
NGC5224 203.78689583333335 6.4810875 -- 0.473 0.417
NGC5225 203.33400458333335 51.49032777777778 -- 0.577 0.519
NGC5226 203.76507166666667 13.922165555555555 -- 0.31 0.192
NGC5227 203.85229166666667 1.4105766666666666 16.45 0.773 0.402
NGC5228 203.64608166666667 34.77777444444445 -- 0.767 0.613
NGC5229 203.51179583333334 47.91546666666667 -- 0.73 0.248
NGC5230 203.88278666666668 13.676177777777777 -- 0.993 0.894
NGC5231 203.95101541666668 2.998901111111111 16.15 0.81 0.535
NGC5232 204.03441583333333 -8.497721666666665 -- 0.96 0.73
NGC5233 203.80555833333335 34.677324999999996 -- 0.927 0.463
NGC5234 204.37474000000003 -49.836975 -- 1.09 0.567
NGC5235 204.00587375 6.585344999999999 -- 0.847 0.322
NGC5236 204.25383000000002 -29.865761111111112 7.52 13.8 12.88
NGC5237 204.41273333333334 -42.84691666666667 12.67 1.027 0.78
NGC5238 203.67714416666666 51.61365777777778 -- 0.848 0.723
NGC5239 204.10915999999997 7.369596666666666 -- 0.86 0.43
NGC5240 203.98000041666668 35.588255555555556 -- 0.93 0.651
NGC5241 204.16616625 -8.401976666666666 -- 0.767 0.353
NGC5243 204.0641625 38.34292222222223 -- 1.28 0.41
NGC5244 204.67362916666667 -45.85603611111111 12.93 1.01 0.646
NGC5245 204.34681833333335 3.897438333333333 -- 0.613 0.233
NGC5246 204.37237083333332 4.104433055555555 -- 0.51 0.326
NGC5247 204.51257625 -17.884068055555556 -- 5.25 4.37
NGC5248 204.38339375 8.885137777777777 -- 4.9 3.09
NGC5249 204.406215 15.972206111111111 13.97 0.893 0.607
NGC5250 204.03056416666666 51.235819722222224 -- 0.653 0.562
NGC5251 204.35348333333334 27.419219444444444 -- 0.527 0.463
NGC5252 204.56612791666666 4.542644722222222 14.21 0.953 0.477
NGC5253 204.98329166666667 -31.640030555555555 10.49 2.147 1.073
NGC5254 204.90799541666667 -11.493849999999998 -- 2.167 0.78
NGC5255 204.3255575 57.108918611111115 -- 0.76 0.213
NGC5256 204.57420833333333 48.27811111111111 13.42 0.95 0.83
NGC5257 204.9705325 0.840025 12.99 0.787 0.551
NGC5258 204.99032 0.8308358333333333 12.83 1.003 0.361
NGC5259 204.85275166666668 30.990779444444446 -- 0.763 0.534
NGC5260 205.08289125 -23.858059722222222 -- 0.963 0.771
NGC5261 205.06703625 5.0763163888888885 -- 0.45 0.27
NGC5262 203.91085625000002 75.0394175 13.65 0.413 0.231
NGC5263 204.9818125 28.400577777777777 -- 1.167 0.327
NGC5264 205.40284583333334 -29.913124999999997 12.39 0.407 0.374
NGC5265 205.03793666666664 36.861090000000004 -- 0.667 0.547
NGC5266 205.7586870833333 -48.169444444444444 11.14 2.09 1.379
NGC5267 205.16656874999998 38.794066388888886 -- 1.367 0.492
NGC5269 206.1470833333333 -62.90694444444444 -- 3.0 3.0
NGC5270 205.54534833333332 4.262629722222222 -- 0.48 0.278
NGC5271 205.42670875000002 30.125411111111113 -- 0.477 0.362
NGC5272 205.54841666666664 28.377277777777778 6.39 16.2 16.2
NGC5273 205.5349170833333 35.65429638888889 13.12 1.657 1.392
NGC5274 205.5971525 29.8478475 -- 0.353 0.311
NGC5275 205.59817041666668 29.8248925 -- 0.443 0.39
NGC5276 205.59163541666666 35.62409916666667 -- 0.587 0.235
NGC5277 205.65991333333332 29.95441472222222 -- 0.317 0.241
NGC5278 205.41502125 55.670675277777775 -- 0.673 0.579
NGC5279 205.432365 55.67375805555555 -- 0.603 0.302
NGC5280 205.73141999999999 29.868613055555556 -- 0.473 0.464
NGC5281 206.61416666666668 -62.91611111111111 5.9 7.0 7.0
NGC5282 205.85363291666667 30.069510277777777 -- 0.37 0.37
NGC5283 205.2739579166667 67.67221305555556 14.05 0.713 0.585
NGC5284 206.62458333333333 -59.14416666666666 -- -- --
NGC5285 206.10747083333334 2.109897222222222 -- 0.46 0.377
NGC5286 206.61170833333335 -51.37425 -- 9.1 9.1
NGC5287 206.21884166666666 29.771036111111112 -- 0.423 0.262
NGC5288 207.19291666666666 -64.68 11.8 5.3 5.3
NGC5289 206.28628125 41.50339388888889 13.09 1.673 0.435
NGC5290 206.32982458333333 41.71235361111111 16.5 2.7 0.653
NGC5291 206.85208333333333 -30.407069166666666 14.0 1.057 0.634
NGC5292 206.91688958333333 -30.939483055555556 -- 1.34 1.045
NGC5293 206.71948083333334 16.272815833333333 -- 0.687 0.494
NGC5294 206.3252875 55.29045 -- 0.29 0.244
NGC5295 204.66409083333335 79.45889083333334 -- 0.513 0.452
NGC5296 206.5777 43.85132361111111 -- 0.377 0.294
NGC5297 206.59872500000003 43.87203888888889 -- 4.57 1.02
NGC5298 207.1521316666667 -30.428443611111113 13.09 1.143 0.617
NGC5299 207.60833333333332 -59.945 -- -- --
NGC5300 207.06682250000003 3.9508636111111115 -- 1.283 0.924
NGC5301 206.60253875 46.10740694444445 -- 2.35 0.517
NGC5302 207.2068725 -30.51104388888889 12.2 1.453 0.901
NGC5303 206.93749416666668 38.30457055555555 -- 0.78 0.406
NGC5304 207.50626333333335 -30.578404444444445 13.56 0.963 0.713
NGC5305 206.98226833333334 37.82633333333334 -- 0.847 0.525
NGC5306 207.29762416666665 -7.2244 -- 1.227 0.736
NGC5307 207.76357499999997 -51.2057875 10.0 0.327 0.255
NGC5308 206.75181708333335 60.973148333333334 -- 2.267 0.499
NGC5310 207.448915 0.06918166666666667 12.84 -- --
NGC5311 207.23364833333332 39.98518361111111 13.3 1.097 0.877
NGC5312 207.460735 33.62178 -- 0.633 0.418
NGC5313 207.43478833333333 39.984763055555554 -- 1.48 0.799
NGC5314 206.54756708333335 70.3394775 -- 0.747 0.388
NGC5315 208.48738583333335 -66.5141275 14.4 0.08931617 0.087669
NGC5316 208.51583333333335 -61.88305555555556 6.0 14.0 14.0
NGC5317 209.05001666666666 5.014461111111111 -- 5.01 2.69
NGC5318 207.65006375000002 33.7048525 -- 0.957 0.651
NGC5319 207.64165125 33.73575666666667 -- 0.33 0.152
NGC5320 207.58501333333334 41.366216944444446 -- 1.313 0.735
NGC5321 207.68204375 33.63262111111111 -- 0.497 0.437
NGC5322 207.3135 60.1905 -- 5.62 3.47
NGC5323 206.4024375 76.82810666666666 -- 0.567 0.283
NGC5324 208.02460541666667 -6.0582658333333335 -- 1.1 0.902
NGC5325 207.72605833333333 38.274427777777774 -- 0.85 0.65
NGC5326 207.71128583333336 39.57486555555556 -- 1.523 0.792
NGC5327 208.01740375 -2.206608055555556 -- 0.86 0.774
NGC5328 208.2221375 -28.489272222222223 -- 1.357 1.004
NGC5329 208.0420454166667 2.3251074999999997 12.43 0.747 0.687
NGC5330 208.24666083333332 -28.47072111111111 -- 0.483 0.445
NGC5331 208.06787083333333 2.1011611111111113 -- 1.0 0.59
NGC5332 208.03299916666666 16.969732777777775 -- 0.757 0.651
NGC5333 208.6009241666667 -48.51247611111111 -- 1.387 0.749
NGC5334 208.22693 -1.1146122222222223 -- 0.913 0.475
NGC5335 208.23564833333333 2.814254722222222 -- 0.967 0.367
NGC5336 208.04093541666666 43.242916111111114 -- 0.593 0.51
NGC5337 208.0959216666667 39.68729305555555 -- 1.09 0.523
NGC5338 208.36062625 5.207770833333334 -- 0.81 0.405
NGC5339 208.50110833333332 -7.930663055555556 -- 1.2 0.768
NGC5340 207.24942083333335 72.65390833333333 -- 0.543 0.413
NGC5341 208.13296666666668 37.817458333333335 -- 0.66 0.343
NGC5342 207.8579083333333 59.863013888888894 -- 0.82 0.361
NGC5343 208.54885916666666 -7.588172222222222 -- 1.013 0.75
NGC5344 207.55046291666667 73.95289805555556 -- 0.4 0.368
NGC5345 208.5593875 -1.4364697222222222 -- 0.857 0.72
NGC5346 208.25799583333333 39.580525 -- 0.713 0.399
NGC5347 208.32416 33.49083638888889 12.7 1.62 1.2
NGC5348 208.54689166666668 5.227197222222222 -- 1.117 0.268
NGC5349 208.30487083333333 37.883113888888886 -- 0.8 0.352
NGC5350 208.34009666666668 40.36394055555556 -- 1.687 1.248
NGC5351 208.36549333333332 37.91502083333333 -- 1.627 0.846
NGC5352 208.41013499999997 36.13403722222222 -- 0.85 0.697
NGC5353 208.36124916666665 40.28302 -- 3.097 1.363
NGC5354 208.36135916666666 40.30275777777778 -- 2.88 2.37
NGC5355 208.43987249999998 40.338681666666666 -- 0.737 0.486
NGC5356 208.74342500000003 5.333605555555555 -- 1.267 0.253
NGC5357 208.99810749999997 -30.341449166666667 13.51 1.03 0.989
NGC5358 208.50176208333332 40.277323333333335 -- 0.807 0.307
NGC5359 210.025 -70.38333333333334 -- -- --
NGC5360 208.9111625 4.984747222222222 -- 0.867 0.277
NGC5361 208.64678625000002 38.449459166666664 -- 0.683 0.342
NGC5362 208.72214458333332 41.31346166666666 -- 1.227 0.589
NGC5363 209.03 5.2548055555555555 10.51 2.72 2.154
NGC5364 209.05001666666666 5.014461111111111 -- 5.01 2.69
NGC5365 209.46102958333333 -43.93122555555556 11.14 1.25 1.1
NGC5366 209.10362375 0.24752194444444445 -- 0.4 0.36
NGC5367 209.43333333333334 -39.98 -- -- --
NGC5368 208.62146041666668 54.330666944444445 -- 0.697 0.516
NGC5369 209.15680125 -5.4698786111111115 -- 0.55 0.473
NGC5370 208.53904541666665 60.678041388888886 -- 0.78 0.577
NGC5371 208.91641041666668 40.46177222222222 11.93 3.98 2.63
NGC5372 208.69167916666666 58.66639166666666 -- 0.59 0.366
NGC5373 209.28108458333332 5.2518883333333335 -- 0.347 0.305
NGC5374 209.37345875 6.096996388888889 -- 0.943 0.679
NGC5375 209.23336333333333 29.164348055555553 12.08 1.223 0.832
NGC5376 208.81682375 59.506642222222226 -- 1.44 0.835
NGC5377 209.0694675 47.23571333333334 11.46 2.38 0.952
NGC5378 209.21259416666666 37.797243055555555 -- 1.257 0.855
NGC5379 208.8931125 59.742825 -- 1.083 0.412
NGC5380 209.2362 37.610398611111115 -- 1.13 0.949
NGC5381 210.205 -59.57805555555556 -- 15.8 15.8
NGC5382 209.56205791666667 6.258679166666667 -- 0.717 0.473
NGC5383 209.27071208333334 41.846227500000005 -- 2.63 2.04
NGC5384 209.55357458333333 6.518144166666667 -- 0.617 0.419
NGC5385 208.1125 76.175 -- -- --
NGC5386 209.59300583333334 6.339097499999999 -- 0.603 0.35
NGC5387 209.6033625 6.0712777777777776 -- 1.09 0.218
NGC5389 209.02619583333333 59.74204527777778 -- 1.883 0.716
NGC5390 208.91641041666668 40.46177222222222 11.93 3.98 2.63
NGC5391 209.26968916666664 46.26420777777778 -- 0.457 0.192
NGC5392 209.8532145833333 -3.2092119444444447 -- 0.623 0.524
NGC5393 210.1335825 -28.874574444444445 -- 0.713 0.613
NGC5394 209.64016875000002 37.45353666666667 13.12 0.677 0.42
NGC5395 209.65816875 37.42448916666667 12.48 2.183 1.048
NGC5396 209.23336333333333 29.164348055555553 12.08 1.223 0.832
NGC5397 210.29366583333336 -33.945789999999995 -- 1.013 0.669
NGC5398 210.33981250000002 -33.06378333333333 12.39 2.88 1.7
NGC5399 209.88091916666667 34.77348611111111 -- 1.127 0.338
NGC5400 210.15500791666665 -2.8578155555555558 -- 0.86 0.74
NGC5401 209.93097041666664 36.23814194444444 -- 1.043 0.334
NGC5402 209.568925 59.814563888888884 -- 0.857 0.24
NGC5403 209.96148333333332 38.1823 -- 2.75 0.81
NGC5405 210.28935 7.7024083333333335 -- 0.39 0.328
NGC5406 210.08384708333332 38.91540944444444 -- 1.247 0.923
NGC5407 210.20873333333333 39.15618944444444 -- 0.737 0.516
NGC5408 210.8371125 -41.37770833333333 -- 2.57 1.48
NGC5409 210.4420175 9.490286944444444 -- 0.557 0.323
NGC5410 210.22735416666666 40.988372222222225 -- 0.687 0.385
NGC5411 210.49688 8.937705277777779 -- 0.723 0.42
NGC5412 209.3063725 73.61671972222221 -- 0.54 0.486
NGC5413 209.47305458333332 64.91098416666667 -- 0.71 0.639
NGC5414 210.51463333333334 9.929391666666666 -- 0.473 0.303
NGC5415 209.23715708333333 70.7543613888889 -- 0.517 0.424
NGC5416 210.54712208333333 9.44007 -- 0.73 0.555
NGC5417 210.55431291666667 8.037094444444444 -- 1.137 0.568
NGC5418 210.57326791666665 7.6840938888888894 -- 0.977 0.391
NGC5419 210.91134375000001 -33.97830027777778 11.33 4.07 3.09
NGC5420 210.99952708333333 -14.616835277777778 -- 1.1 0.462
NGC5421 210.423125 33.825138888888894 14.3 1.17 0.72
NGC5422 210.17507916666665 55.164406388888885 -- 2.093 0.544
NGC5423 210.70260583333334 9.341363611111111 -- 0.79 0.569
NGC5424 210.7320925 9.4206875 -- 0.727 0.596
NGC5425 210.19863750000002 48.443838888888884 -- 1.103 0.309
NGC5426 210.853535 -6.068940555555555 -- 3.16 1.48
NGC5427 210.85850333333332 -6.030745 13.96 3.02 2.19
NGC5430 210.19091666666668 59.32865 -- 1.327 0.876
NGC5431 210.77976083333334 9.363069444444443 -- 0.553 0.409
NGC5433 210.65 32.510555555555555 -- 1.14 0.296
NGC5434 210.84644666666668 9.448091944444444 -- 0.577 0.507
NGC5436 210.92125958333335 9.573502222222222 -- 0.763 0.305
NGC5437 210.94729916666668 9.523682777777779 -- 0.603 0.314
NGC5438 210.95001916666666 9.610590833333333 -- 0.573 0.55
NGC5439 210.49026666666668 46.31182222222222 -- 0.817 0.294
NGC5440 210.75433375000003 34.75785027777778 -- 1.587 0.698
NGC5441 210.79999333333333 34.684577777777776 -- 0.237 0.156
NGC5442 211.18008333333333 -9.713616666666667 -- 0.867 0.364
NGC5443 210.54916125 55.81398833333333 -- 1.783 0.678
NGC5444 210.85053625 35.132085000000004 -- 1.233 0.913
NGC5445 210.88124416666668 35.02531361111111 -- 1.027 0.37
NGC5446 211.32397083333333 9.637216666666665 -- 0.71 0.52
NGC5447 210.61666666666665 54.27611111111111 -- -- --
NGC5448 210.70863333333332 49.17264722222222 -- 2.017 0.726
